record_id,year,edition,problem_letter,team_id,problem_title,paper_title,document_type,source_url,host,repository,commit_ref,filename,size_bytes,blob_sha,award_claim_raw,award_tier_normalized,verification_status,verification_secondary_url,match_key,corpus_layer,year_letter_stratum,archetype_tag,selection_rule,deep_review,license_notes
2022-A22100070190,2022,19,A,A22100070190,移动场景超分辨定位问题,移动场景超分辨定位问题,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2022%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/A/A22100070190.pdf,github.com,zhanwen/MathModel,master,A22100070190.pdf,2271011,4a5be81b64e70d92f00df51756acfa207fcaf046,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,A22100070190,full-paper-core,2022-A,signal-inverse,census+stratified-4-per-year-letter-seed-20260829,yes,third-party mirror; do not redistribute; local cache only
2024-C24106130096,2024,21,C,C24106130096,数据驱动下磁性元件的磁芯损耗建模,中中国国研研究究生生创创新新实实践践系系列列大大赛赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\C\C24106130096.pdf,local-baidu,,,C24106130096.pdf,7797202,2a817dbee1c712b58c164164eea329cec49d8c3f4233792b20d484e9ffd81626,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,C24106130096,full-paper-core,2024-C,prediction-diagnosis,local-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2024-D24103850092,2024,21,D,D24103850092,大数据驱动的地理综合问题,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\D\D24103850092.pdf,local-baidu,,,D24103850092.pdf,11677848,a8c55b50f7be97971dc0b5844952dcbdc6929c07f52f841c0d0add83bec7628d,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,D24103850092,full-paper-core,2024-D,image-spatial,local-folder-crosschecked-against-award-csv,yes,third-party mirror; do not redistribute; local cache only
2024-D24104250063,2024,21,D,D24104250063,大数据驱动的地理综合问题,中国研究生创新实践系列大赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\D\D24104250063.pdf,local-baidu,,,D24104250063.pdf,5153839,6cb012383042874734f66f47f9287ae099adc7f81f9b89fa8f7657c747938020,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,D24104250063,full-paper-core,2024-D,image-spatial,local-folder-crosschecked-against-award-csv,yes,third-party mirror; do not redistribute; local cache only
2024-D24104460003,2024,21,D,D24104460003,大数据驱动的地理综合问题,中国研究生创新实践系列大赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\D\D24104460003.pdf,local-baidu,,,D24104460003.pdf,16813103,01a6fe09f175de99159d78bdf8aa5997bc4564d85ae7f931f5715df5f2603db4,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,D24104460003,full-paper-core,2024-D,image-spatial,local-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2024-D24106570027,2024,21,D,D24106570027,大数据驱动的地理综合问题,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\D\D24106570027.pdf,local-baidu,,,D24106570027.pdf,19542685,7d86005f5321da9836ebb158952d8ad3eb65c9a1e73b7f6d4fe6c1d7fb9e67af,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,D24106570027,full-paper-core,2024-D,image-spatial,local-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2024-E24101480006,2024,21,E,E24101480006,高速公路应急车道紧急启用模型,学 校 辽宁石油化工大学,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\E\E24101480006.pdf,local-baidu,,,E24101480006.pdf,27317024,84047e2dd922687d05f1ff326408c32dda51bc95ca1d1cd568ca8eac409ab9e4,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E24101480006,full-paper-core,2024-E,optimization-scheduling,local-folder-crosschecked-against-award-csv,yes,third-party mirror; do not redistribute; local cache only
2024-E24102870008,2024,21,E,E24102870008,高速公路应急车道紧急启用模型,中国研究生创新实践系列大赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\E\E24102870008.pdf,local-baidu,,,E24102870008.pdf,20478222,2e6f5daacb7ce9f16e11239545f4b2b3d7bdee97ebc0b28ff32d5a5db9d20e25,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E24102870008,full-paper-core,2024-E,optimization-scheduling,local-folder-crosschecked-against-award-csv,yes,third-party mirror; do not redistribute; local cache only
2024-E24102910005,2024,21,E,E24102910005,高速公路应急车道紧急启用模型,中国研究生创新实践系列大赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\E\E24102910005.pdf,local-baidu,,,E24102910005.pdf,5619324,7420d18869b74b8f8a5d036e57ac0fa7b3a94fc54313e1729bbd97e578cfe2cd,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E24102910005,full-paper-core,2024-E,optimization-scheduling,local-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2024-E24106980067,2024,21,E,E24106980067,高速公路应急车道紧急启用模型,中国研究生创新实践系列大赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\E\E24106980067.pdf,local-baidu,,,E24106980067.pdf,6053955,bedf322a5d2d3b75099112c0b670905eead989e7cc23905e7696dacaf432aafb,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E24106980067,full-paper-core,2024-E,optimization-scheduling,local-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2024-F24102870082,2024,21,F,F24102870082,X射线脉冲星光子到达时间建模,中中国国研研究究生生创创新新实实践践系系列列大大赛赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\F\F24102870082.pdf,local-baidu,,,F24102870082.pdf,2633382,71f0d1214c0790b5cbcdd45ad6c7712ea1fda01ea98b98f5e22f70e0ab987f9b,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F24102870082,full-paper-core,2024-F,signal-inverse,local-folder-crosschecked-against-award-csv,yes,third-party mirror; do not redistribute; local cache only
2024-F24103360083,2024,21,F,F24103360083,X射线脉冲星光子到达时间建模,中中国国研研究究生生创创新新实实践践系系列列大大赛赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\F\F24103360083.pdf,local-baidu,,,F24103360083.pdf,8036640,410992831699297bcc540a2c0b9048fa1187082dbbaae69383f8e7947c5248a4,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F24103360083,full-paper-core,2024-F,signal-inverse,local-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2024-F24104860143,2024,21,F,F24104860143,X射线脉冲星光子到达时间建模,中中国国研研究究生生创创新新实实践践系系列列大大赛赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\F\F24104860143.pdf,local-baidu,,,F24104860143.pdf,12256870,2a0e10467e2e7ae261e993758ba700217f845f1321a56be8ab8a40446e8a0136,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F24104860143,full-paper-core,2024-F,signal-inverse,local-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2024-F24910020063,2024,21,F,F24910020063,X射线脉冲星光子到达时间建模,学 校 国防科技大学,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\F\F24910020063.pdf,local-baidu,,,F24910020063.pdf,7596610,19377b63620d87cd6bbca526c7276857335f5bf99d30bed61e710f8bdb389125,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F24910020063,full-paper-core,2024-F,signal-inverse,local-folder-crosschecked-against-award-csv,yes,third-party mirror; do not redistribute; local cache only
